attack,split,epsilon,pgd_steps,pgd_alpha,attack_accuracy,attack_macro_f1,fall_recall,missed_fall_rate,fall_precision,fall_f1,fall_true_positive,fall_false_negative,fall_false_positive,fall_true_negative,false_fall_alarm_count,prediction_change_rate,fall_recall_drop_vs_clean,accuracy_drop_vs_clean
pgd,test,0.000000,10,0.000000,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.002500,10,0.000417,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.005000,10,0.000833,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.007500,10,0.001250,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.010000,10,0.001667,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.012500,10,0.002083,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.015000,10,0.002500,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.017500,10,0.002917,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.020000,10,0.003333,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.025000,10,0.004167,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.030000,10,0.005000,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.035000,10,0.005833,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.040000,10,0.006667,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.045000,10,0.007500,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.050000,10,0.008333,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.055000,10,0.009167,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.060000,10,0.010000,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
pgd,test,0.075000,10,0.012500,0.294000,0.064915,0.000000,1.000000,0.000000,0.000000,0,45,0,455,0,0.000000,0.000000,0.000000
